label,short_label,conductor_norm,conductor_label,iso_label,number,ainvs,bad_primes,non_min_p,base_change,sealed
2.2.5.1-484.2-a1,484.2-a1,484,484.2,a,1,"1,0;1,-1;1,1;-5,-5;9,23","[""(-3*w+2)"", ""(2)""]",[],[],0
2.2.5.1-484.2-a2,484.2-a2,484,484.2,a,2,"1,0;1,-1;1,1;-180,175;-1815,416","[""(-3*w+2)"", ""(2)""]",[],[],0
2.2.5.1-484.2-b1,484.2-b1,484,484.2,b,1,"1,0;1,0;1,1;-1,0;0,-1","[""(-3*w+2)"", ""(2)""]",[],[],0
2.2.5.1-484.2-b2,484.2-b2,484,484.2,b,2,"0,1;1,1;1,1;-10,15;12,-29","[""(-3*w+2)"", ""(2)""]",[],[],0
2.2.5.1-484.3-a1,484.3-a1,484,484.3,a,1,"1,0;0,1;0,1;-4,-176;-1398,-417","[""(-3*w+1)"", ""(2)""]",[],[],0
2.2.5.1-484.3-a2,484.3-a2,484,484.3,a,2,"1,0;0,1;0,1;-9,4;33,-24","[""(-3*w+1)"", ""(2)""]",[],[],0
2.2.5.1-484.3-b1,484.3-b1,484,484.3,b,1,"1,1;-1,1;0,0;5,-14;-35,33","[""(-3*w+1)"", ""(2)""]",[],[],0
2.2.5.1-484.3-b2,484.3-b2,484,484.3,b,2,"1,0;1,0;0,1;0,-1;0,0","[""(-3*w+1)"", ""(2)""]",[],[],0
2.2.5.1-495.1-a1,495.1-a1,495,495.1,a,1,"1,0;1,-1;0,1;-3,0;1,0","[""(-2*w+1)"", ""(-3*w+1)"", ""(3)""]",[],[],0
2.2.5.1-495.1-a2,495.1-a2,495,495.1,a,2,"1,0;1,-1;0,1;12,15;-101,285","[""(-2*w+1)"", ""(-3*w+1)"", ""(3)""]",[],[],0
2.2.5.1-495.1-a3,495.1-a3,495,495.1,a,3,"1,0;1,-1;0,1;-383,390;-5423,1768","[""(-2*w+1)"", ""(-3*w+1)"", ""(3)""]",[],[],0
2.2.5.1-495.1-a4,495.1-a4,495,495.1,a,4,"1,0;1,-1;0,1;-488,225;-4787,2701","[""(-2*w+1)"", ""(-3*w+1)"", ""(3)""]",[],[],0
2.2.5.1-495.1-a5,495.1-a5,495,495.1,a,5,"1,0;1,-1;0,1;-38,0;-62,91","[""(-2*w+1)"", ""(-3*w+1)"", ""(3)""]",[],[],0
2.2.5.1-495.1-a6,495.1-a6,495,495.1,a,6,"1,0;1,-1;0,1;-7793,3660;-293951,162574","[""(-2*w+1)"", ""(-3*w+1)"", ""(3)""]",[],[],0
2.2.5.1-495.1-a7,495.1-a7,495,495.1,a,7,"1,1;0,0;0,0;-27,14;31,-18","[""(-2*w+1)"", ""(-3*w+1)"", ""(3)""]",[],[],0
2.2.5.1-495.1-a8,495.1-a8,495,495.1,a,8,"1,1;0,0;0,0;63,-91;298,-27","[""(-2*w+1)"", ""(-3*w+1)"", ""(3)""]",[],[],0
2.2.5.1-495.1-b1,495.1-b1,495,495.1,b,1,"0,1;0,1;0,0;5,33;-40,-45","[""(-2*w+1)"", ""(-3*w+1)"", ""(3)""]",[],[],0
2.2.5.1-495.1-b2,495.1-b2,495,495.1,b,2,"0,1;0,1;0,0;-15,-2;-23,-9","[""(-2*w+1)"", ""(-3*w+1)"", ""(3)""]",[],[],0
2.2.5.1-495.1-b3,495.1-b3,495,495.1,b,3,"0,1;0,1;0,0;-195,43;-770,747","[""(-2*w+1)"", ""(-3*w+1)"", ""(3)""]",[],[],0
2.2.5.1-495.1-b4,495.1-b4,495,495.1,b,4,"1,0;-1,1;0,0;-4,1;-4,1","[""(-2*w+1)"", ""(-3*w+1)"", ""(3)""]",[],[],0
2.2.5.1-495.1-c1,495.1-c1,495,495.1,c,1,"0,1;0,1;0,1;-1,1;0,0","[""(-2*w+1)"", ""(-3*w+1)"", ""(3)""]",[],[],0
2.2.5.1-495.1-c2,495.1-c2,495,495.1,c,2,"1,1;1,-1;1,1;-5,-6;2,3","[""(-2*w+1)"", ""(-3*w+1)"", ""(3)""]",[],[],0
2.2.5.1-495.1-c3,495.1-c3,495,495.1,c,3,"1,1;1,-1;1,1;-40,-11;-4,-100","[""(-2*w+1)"", ""(-3*w+1)"", ""(3)""]",[],[],0
2.2.5.1-495.1-c4,495.1-c4,495,495.1,c,4,"0,1;0,1;0,1;-11,-9;44,-8","[""(-2*w+1)"", ""(-3*w+1)"", ""(3)""]",[],[],0
2.2.5.1-495.2-a1,495.2-a1,495,495.2,a,1,"1,0;0,1;1,1;7,-391;-3655,-1769","[""(-2*w+1)"", ""(-3*w+2)"", ""(3)""]",[],[],0
2.2.5.1-495.2-a2,495.2-a2,495,495.2,a,2,"1,0;0,1;1,1;27,-16;184,-286","[""(-2*w+1)"", ""(-3*w+2)"", ""(3)""]",[],[],0
2.2.5.1-495.2-a3,495.2-a3,495,495.2,a,3,"0,1;1,-1;0,0;-28,91;271,27","[""(-2*w+1)"", ""(-3*w+2)"", ""(3)""]",[],[],0
2.2.5.1-495.2-a4,495.2-a4,495,495.2,a,4,"0,1;1,-1;0,0;-13,-14;13,18","[""(-2*w+1)"", ""(-3*w+2)"", ""(3)""]",[],[],0
2.2.5.1-495.2-a5,495.2-a5,495,495.2,a,5,"1,0;0,1;1,1;-38,-1;29,-92","[""(-2*w+1)"", ""(-3*w+2)"", ""(3)""]",[],[],0
2.2.5.1-495.2-a6,495.2-a6,495,495.2,a,6,"1,0;0,1;1,1;-3,-1;1,-1","[""(-2*w+1)"", ""(-3*w+2)"", ""(3)""]",[],[],0
2.2.5.1-495.2-a7,495.2-a7,495,495.2,a,7,"1,0;0,1;1,1;-263,-226;-2086,-2702","[""(-2*w+1)"", ""(-3*w+2)"", ""(3)""]",[],[],0
2.2.5.1-495.2-a8,495.2-a8,495,495.2,a,8,"1,0;0,1;1,1;-4133,-3661;-131377,-162575","[""(-2*w+1)"", ""(-3*w+2)"", ""(3)""]",[],[],0
2.2.5.1-495.2-b1,495.2-b1,495,495.2,b,1,"1,0;0,-1;0,0;-3,-1;-3,-1","[""(-2*w+1)"", ""(-3*w+2)"", ""(3)""]",[],[],0
2.2.5.1-495.2-b2,495.2-b2,495,495.2,b,2,"1,1;1,1;1,0;38,-30;-117,51","[""(-2*w+1)"", ""(-3*w+2)"", ""(3)""]",[],[],0
2.2.5.1-495.2-b3,495.2-b3,495,495.2,b,3,"1,1;1,1;1,0;-17,5;-29,-5","[""(-2*w+1)"", ""(-3*w+2)"", ""(3)""]",[],[],0
2.2.5.1-495.2-b4,495.2-b4,495,495.2,b,4,"1,1;1,1;1,0;-152,-40;-65,-941","[""(-2*w+1)"", ""(-3*w+2)"", ""(3)""]",[],[],0
2.2.5.1-495.2-c1,495.2-c1,495,495.2,c,1,"1,1;1,1;0,1;-19,11;46,-2","[""(-2*w+1)"", ""(-3*w+2)"", ""(3)""]",[],[],0
2.2.5.1-495.2-c2,495.2-c2,495,495.2,c,2,"1,1;1,1;0,1;1,1;0,0","[""(-2*w+1)"", ""(-3*w+2)"", ""(3)""]",[],[],0
2.2.5.1-495.2-c3,495.2-c3,495,495.2,c,3,"0,1;1,0;0,1;-9,4;6,-4","[""(-2*w+1)"", ""(-3*w+2)"", ""(3)""]",[],[],0
2.2.5.1-495.2-c4,495.2-c4,495,495.2,c,4,"0,1;1,0;0,1;-49,9;-103,99","[""(-2*w+1)"", ""(-3*w+2)"", ""(3)""]",[],[],0
2.2.5.1-505.1-a1,505.1-a1,505,505.1,a,1,"0,0;-1,1;1,0;2,-2;-3,2","[""(-2*w+1)"", ""(9*w-4)""]",[],[],0
2.2.5.1-505.1-a2,505.1-a2,505,505.1,a,2,"0,0;0,1;1,0;-92,26;-646,-380","[""(-2*w+1)"", ""(9*w-4)""]",[],[],0
2.2.5.1-505.1-b1,505.1-b1,505,505.1,b,1,"0,0;1,1;1,0;9,-8;133,-89","[""(-2*w+1)"", ""(9*w-4)""]",[],[],0
2.2.5.1-505.1-c1,505.1-c1,505,505.1,c,1,"1,0;1,-1;0,0;1,0;0,0","[""(-2*w+1)"", ""(9*w-4)""]",[],[],0
2.2.5.1-505.1-c2,505.1-c2,505,505.1,c,2,"1,0;1,-1;0,0;-4,0;-5,4","[""(-2*w+1)"", ""(9*w-4)""]",[],[],0
2.2.5.1-505.1-c3,505.1-c3,505,505.1,c,3,"1,0;1,-1;0,0;-69,20;-268,116","[""(-2*w+1)"", ""(9*w-4)""]",[],[],0
2.2.5.1-505.1-c4,505.1-c4,505,505.1,c,4,"1,1;0,0;0,1;-41,20;8,-3","[""(-2*w+1)"", ""(9*w-4)""]",[],[],0
2.2.5.1-505.2-a1,505.2-a1,505,505.2,a,1,"0,0;1,-1;1,0;-66,-26;-1026,380","[""(-2*w+1)"", ""(9*w-5)""]",[],[],0
2.2.5.1-505.2-a2,505.2-a2,505,505.2,a,2,"0,0;0,-1;1,0;0,2;-1,-2","[""(-2*w+1)"", ""(9*w-5)""]",[],[],0
2.2.5.1-505.2-b1,505.2-b1,505,505.2,b,1,"0,0;-1,-1;1,0;0,10;44,80","[""(-2*w+1)"", ""(9*w-5)""]",[],[],0
2.2.5.1-505.2-c1,505.2-c1,505,505.2,c,1,"1,0;0,1;0,0;1,0;0,0","[""(-2*w+1)"", ""(9*w-5)""]",[],[],0
2.2.5.1-505.2-c2,505.2-c2,505,505.2,c,2,"0,1;1,-1;1,1;-20,-22;5,2","[""(-2*w+1)"", ""(9*w-5)""]",[],[],0
2.2.5.1-505.2-c3,505.2-c3,505,505.2,c,3,"1,0;0,1;0,0;-4,0;-1,-4","[""(-2*w+1)"", ""(9*w-5)""]",[],[],0
2.2.5.1-505.2-c4,505.2-c4,505,505.2,c,4,"1,0;0,1;0,0;-49,-20;-152,-116","[""(-2*w+1)"", ""(9*w-5)""]",[],[],0
2.2.5.1-509.1-a1,509.1-a1,509,509.1,a,1,"0,1;1,1;1,0;0,1;0,0","[""(-4*w+25)""]",[],[],0
2.2.5.1-509.1-b1,509.1-b1,509,509.1,b,1,"0,1;1,-1;1,0;-4,-1;-6,1","[""(-4*w+25)""]",[],[],0
2.2.5.1-509.2-a1,509.2-a1,509,509.2,a,1,"1,1;-1,1;1,1;-1,-1;0,-1","[""(4*w+21)""]",[],[],0
2.2.5.1-509.2-b1,509.2-b1,509,509.2,b,1,"1,1;0,0;1,0;-5,0;-5,-1","[""(4*w+21)""]",[],[],0
2.2.5.1-521.1-a1,521.1-a1,521,521.1,a,1,"1,1;1,-1;0,0;0,4;-1,5","[""(-5*w+26)""]",[],[],0
2.2.5.1-521.1-a2,521.1-a2,521,521.1,a,2,"0,1;0,1;1,0;-1,1;0,0","[""(-5*w+26)""]",[],[],0
2.2.5.1-521.2-a1,521.2-a1,521,521.2,a,1,"1,1;1,1;0,0;1,2;0,0","[""(5*w+21)""]",[],[],0
2.2.5.1-521.2-a2,521.2-a2,521,521.2,a,2,"0,1;1,0;0,0;4,-4;4,-5","[""(5*w+21)""]",[],[],0
2.2.5.1-524.1-a1,524.1-a1,524,524.1,a,1,"0,1;1,-1;0,1;-1,-1;0,0","[""(w+11)"", ""(2)""]",[],[],0
2.2.5.1-524.2-a1,524.2-a1,524,524.2,a,1,"1,1;0,0;1,1;-2,-1;0,-1","[""(w-12)"", ""(2)""]",[],[],0
2.2.5.1-529.1-a1,529.1-a1,529,529.1,a,1,"0,0;0,-1;1,0;-7,4;-10,6","[""(23)""]",[],[],0
2.2.5.1-531.1-a1,531.1-a1,531,531.1,a,1,"0,1;-1,1;0,1;-3,0;3,-2","[""(7*w-2)"", ""(3)""]",[],[],0
2.2.5.1-531.1-b1,531.1-b1,531,531.1,b,1,"1,0;0,1;0,1;1,0;0,0","[""(7*w-2)"", ""(3)""]",[],[],0
2.2.5.1-531.2-a1,531.2-a1,531,531.2,a,1,"1,1;0,1;0,1;-2,0;1,-1","[""(7*w-5)"", ""(3)""]",[],[],0
2.2.5.1-531.2-b1,531.2-b1,531,531.2,b,1,"1,0;1,-1;1,1;1,-1;0,-1","[""(7*w-5)"", ""(3)""]",[],[],0
2.2.5.1-539.1-a1,539.1-a1,539,539.1,a,1,"1,1;1,1;1,0;54,-37;-122,59","[""(-3*w+2)"", ""(7)""]",[],[],0
2.2.5.1-539.1-b1,539.1-b1,539,539.1,b,1,"1,1;0,0;0,1;0,-1;1,-1","[""(-3*w+2)"", ""(7)""]",[],[],0
2.2.5.1-539.1-b2,539.1-b2,539,539.1,b,2,"1,1;0,0;0,1;-5,-1;-36,17","[""(-3*w+2)"", ""(7)""]",[],[],0
2.2.5.1-539.1-c1,539.1-c1,539,539.1,c,1,"1,1;-1,-1;0,1;-1,-3;-1,-1","[""(-3*w+2)"", ""(7)""]",[],[],0
2.2.5.1-539.1-c2,539.1-c2,539,539.1,c,2,"0,1;-1,0;0,1;-22,7;-22,7","[""(-3*w+2)"", ""(7)""]",[],[],0
2.2.5.1-539.1-d1,539.1-d1,539,539.1,d,1,"1,1;1,-1;1,1;-6,-4;0,-2","[""(-3*w+2)"", ""(7)""]",[],[],0
2.2.5.1-539.1-e1,539.1-e1,539,539.1,e,1,"0,1;-1,1;0,0;-11,0;-3,11","[""(-3*w+2)"", ""(7)""]",[],[],0
2.2.5.1-539.1-e2,539.1-e2,539,539.1,e,2,"0,1;-1,1;0,0;-191,-5;-376,851","[""(-3*w+2)"", ""(7)""]",[],[],0
2.2.5.1-539.2-a1,539.2-a1,539,539.2,a,1,"0,1;0,1;0,0;14,40;-39,-44","[""(-3*w+1)"", ""(7)""]",[],[],0
2.2.5.1-539.2-b1,539.2-b1,539,539.2,b,1,"0,1;1,-1;1,1;-5,-1;-19,-18","[""(-3*w+1)"", ""(7)""]",[],[],0
2.2.5.1-539.2-b2,539.2-b2,539,539.2,b,2,"0,1;1,-1;1,1;0,-1;0,0","[""(-3*w+1)"", ""(7)""]",[],[],0
2.2.5.1-539.2-c1,539.2-c1,539,539.2,c,1,"0,1;-1,0;1,1;-3,1;-2,0","[""(-3*w+1)"", ""(7)""]",[],[],0
2.2.5.1-539.2-c2,539.2-c2,539,539.2,c,2,"1,1;-1,-1;1,1;-15,-9;-15,-8","[""(-3*w+1)"", ""(7)""]",[],[],0
2.2.5.1-539.2-d1,539.2-d1,539,539.2,d,1,"0,1;1,0;0,1;-8,2;-1,1","[""(-3*w+1)"", ""(7)""]",[],[],0
2.2.5.1-539.2-e1,539.2-e1,539,539.2,e,1,"1,1;0,1;1,0;-11,1;8,-22","[""(-3*w+1)"", ""(7)""]",[],[],0
2.2.5.1-539.2-e2,539.2-e2,539,539.2,e,2,"1,1;0,1;1,0;-196,6;480,-1042","[""(-3*w+1)"", ""(7)""]",[],[],0
2.2.5.1-541.1-a1,541.1-a1,541,541.1,a,1,"0,1;0,0;1,1;-5,-1;-15,5","[""(-3*w+25)""]",[],[],0
2.2.5.1-541.1-a2,541.1-a2,541,541.1,a,2,"0,1;0,0;1,1;0,-1;0,-1","[""(-3*w+25)""]",[],[],0
2.2.5.1-541.2-a1,541.2-a1,541,541.2,a,1,"1,1;0,-1;0,1;-5,-1;-9,-6","[""(3*w+22)""]",[],[],0
2.2.5.1-541.2-a2,541.2-a2,541,541.2,a,2,"1,1;0,-1;0,1;0,-1;0,0","[""(3*w+22)""]",[],[],0
2.2.5.1-545.1-a1,545.1-a1,545,545.1,a,1,"1,1;0,0;0,1;-23,-1;-854,491","[""(-2*w+1)"", ""(w-11)""]",[],[],0
2.2.5.1-545.1-a2,545.1-a2,545,545.1,a,2,"1,0;1,-1;0,0;4,4;1,-3","[""(-2*w+1)"", ""(w-11)""]",[],[],0
2.2.5.1-545.1-a3,545.1-a3,545,545.1,a,3,"1,0;1,-1;0,0;-1,-1;0,0","[""(-2*w+1)"", ""(w-11)""]",[],[],0
2.2.5.1-545.1-a4,545.1-a4,545,545.1,a,4,"1,1;0,0;0,1;-88,39;-345,177","[""(-2*w+1)"", ""(w-11)""]",[],[],0
2.2.5.1-545.1-b1,545.1-b1,545,545.1,b,1,"0,1;0,1;0,1;9,-9;89,-63","[""(-2*w+1)"", ""(w-11)""]",[],[],0
2.2.5.1-545.1-b2,545.1-b2,545,545.1,b,2,"0,1;0,1;0,1;-16,6;22,-21","[""(-2*w+1)"", ""(w-11)""]",[],[],0
2.2.5.1-545.1-c1,545.1-c1,545,545.1,c,1,"1,0;0,-1;1,1;16,34;-8,-2","[""(-2*w+1)"", ""(w-11)""]",[],[],0
2.2.5.1-545.1-c2,545.1-c2,545,545.1,c,2,"1,0;0,-1;1,1;-9,-6;-2,7","[""(-2*w+1)"", ""(w-11)""]",[],[],0
2.2.5.1-545.1-c3,545.1-c3,545,545.1,c,3,"1,0;0,-1;1,1;-114,-46;-488,-256","[""(-2*w+1)"", ""(w-11)""]",[],[],0
2.2.5.1-545.1-c4,545.1-c4,545,545.1,c,4,"1,1;1,1;0,1;-1,2;-1,1","[""(-2*w+1)"", ""(w-11)""]",[],[],0
2.2.5.1-545.2-a1,545.2-a1,545,545.2,a,1,"0,1;1,-1;1,1;-23,-1;-363,-492","[""(-2*w+1)"", ""(w+10)""]",[],[],0
2.2.5.1-545.2-a2,545.2-a2,545,545.2,a,2,"1,0;0,1;0,0;8,-4;-2,3","[""(-2*w+1)"", ""(w+10)""]",[],[],0
2.2.5.1-545.2-a3,545.2-a3,545,545.2,a,3,"1,0;0,1;0,0;-2,1;0,0","[""(-2*w+1)"", ""(w+10)""]",[],[],0
2.2.5.1-545.2-a4,545.2-a4,545,545.2,a,4,"0,1;1,-1;1,1;-48,-41;-168,-178","[""(-2*w+1)"", ""(w+10)""]",[],[],0
2.2.5.1-545.2-b1,545.2-b1,545,545.2,b,1,"1,1;1,1;0,1;1,11;36,73","[""(-2*w+1)"", ""(w+10)""]",[],[],0
2.2.5.1-545.2-b2,545.2-b2,545,545.2,b,2,"1,1;1,1;0,1;-9,-4;-4,6","[""(-2*w+1)"", ""(w+10)""]",[],[],0
2.2.5.1-545.2-c1,545.2-c1,545,545.2,c,1,"1,0;-1,1;0,1;51,-35;-9,1","[""(-2*w+1)"", ""(w+10)""]",[],[],0
2.2.5.1-545.2-c2,545.2-c2,545,545.2,c,2,"0,1;0,1;0,1;-2,0;0,-2","[""(-2*w+1)"", ""(w+10)""]",[],[],0
2.2.5.1-545.2-c3,545.2-c3,545,545.2,c,3,"1,0;-1,1;0,1;-14,5;6,-8","[""(-2*w+1)"", ""(w+10)""]",[],[],0
2.2.5.1-545.2-c4,545.2-c4,545,545.2,c,4,"1,0;-1,1;0,1;-159,45;-743,255","[""(-2*w+1)"", ""(w+10)""]",[],[],0
2.2.5.1-549.1-a1,549.1-a1,549,549.1,a,1,"1,0;-1,-1;0,0;-1,-1;1,-1","[""(7*w-3)"", ""(3)""]",[],[],0
2.2.5.1-549.1-a2,549.1-a2,549,549.1,a,2,"1,0;-1,-1;0,0;-36,-21;-18,-99","[""(7*w-3)"", ""(3)""]",[],[],0
2.2.5.1-549.1-b1,549.1-b1,549,549.1,b,1,"0,1;-1,0;1,1;-1,-1;0,-1","[""(7*w-3)"", ""(3)""]",[],[],0
2.2.5.1-549.1-c1,549.1-c1,549,549.1,c,1,"1,0;0,1;0,0;2,-6;0,3","[""(7*w-3)"", ""(3)""]",[],[],0
2.2.5.1-549.1-d1,549.1-d1,549,549.1,d,1,"0,1;-1,1;0,1;-33,12;-264,169","[""(7*w-3)"", ""(3)""]",[],[],0
2.2.5.1-549.1-e1,549.1-e1,549,549.1,e,1,"0,1;0,1;0,0;3,0;-27,18","[""(7*w-3)"", ""(3)""]",[],[],0
2.2.5.1-549.1-e2,549.1-e2,549,549.1,e,2,"1,1;1,-1;1,0;-32,-17;-7,72","[""(7*w-3)"", ""(3)""]",[],[],0
2.2.5.1-549.2-a1,549.2-a1,549,549.2,a,1,"1,0;1,1;1,0;-3,3;-3,3","[""(7*w-4)"", ""(3)""]",[],[],0
2.2.5.1-549.2-a2,549.2-a2,549,549.2,a,2,"1,0;1,1;1,0;-58,23;-175,121","[""(7*w-4)"", ""(3)""]",[],[],0
2.2.5.1-549.2-b1,549.2-b1,549,549.2,b,1,"1,1;-1,-1;0,1;-1,-1;0,0","[""(7*w-4)"", ""(3)""]",[],[],0
2.2.5.1-549.2-c1,549.2-c1,549,549.2,c,1,"1,0;1,-1;0,0;-4,6;3,-3","[""(7*w-4)"", ""(3)""]",[],[],0
2.2.5.1-549.2-d1,549.2-d1,549,549.2,d,1,"1,1;0,1;0,1;-20,-12;-107,-202","[""(7*w-4)"", ""(3)""]",[],[],0
2.2.5.1-549.2-e1,549.2-e1,549,549.2,e,1,"1,1;1,1;1,0;3,3;-8,-14","[""(7*w-4)"", ""(3)""]",[],[],0
2.2.5.1-549.2-e2,549.2-e2,549,549.2,e,2,"0,1;1,0;1,0;-48,16;65,-72","[""(7*w-4)"", ""(3)""]",[],[],0
2.2.5.1-551.1-a1,551.1-a1,551,551.1,a,1,"1,0;1,1;1,0;-5,6;6,-2","[""(4*w-3)"", ""(w-6)""]",[],[],0
2.2.5.1-551.1-a2,551.1-a2,551,551.1,a,2,"1,0;1,1;1,0;0,1;0,0","[""(4*w-3)"", ""(w-6)""]",[],[],0
2.2.5.1-551.2-a1,551.2-a1,551,551.2,a,1,"0,1;1,1;1,1;0,1;0,0","[""(-4*w+1)"", ""(w-6)""]",[],[],0
2.2.5.1-551.2-a2,551.2-a2,551,551.2,a,2,"1,1;-1,0;1,0;-35,-35;-83,-110","[""(-4*w+1)"", ""(w-6)""]",[],[],0
2.2.5.1-551.2-a3,551.2-a3,551,551.2,a,3,"0,1;1,1;1,1;-5,1;-5,2","[""(-4*w+1)"", ""(w-6)""]",[],[],0
2.2.5.1-551.2-a4,551.2-a4,551,551.2,a,4,"1,0;1,0;1,1;1,-8;-212,136","[""(-4*w+1)"", ""(w-6)""]",[],[],0
2.2.5.1-551.3-a1,551.3-a1,551,551.3,a,1,"1,0;1,0;0,1;-6,7;-75,-137","[""(4*w-3)"", ""(w+5)""]",[],[],0
2.2.5.1-551.3-a2,551.3-a2,551,551.3,a,2,"1,1;-1,1;0,0;1,0;0,0","[""(4*w-3)"", ""(w+5)""]",[],[],0
2.2.5.1-551.3-a3,551.3-a3,551,551.3,a,3,"1,1;-1,1;0,0;-4,0;2,-7","[""(4*w-3)"", ""(w+5)""]",[],[],0
2.2.5.1-551.3-a4,551.3-a4,551,551.3,a,4,"0,1;0,-1;1,0;-69,34;-193,110","[""(4*w-3)"", ""(w+5)""]",[],[],0
2.2.5.1-551.4-a1,551.4-a1,551,551.4,a,1,"1,0;-1,-1;0,0;0,1;0,0","[""(-4*w+1)"", ""(w+5)""]",[],[],0
2.2.5.1-551.4-a2,551.4-a2,551,551.4,a,2,"1,0;-1,-1;0,0;0,-4;4,7","[""(-4*w+1)"", ""(w+5)""]",[],[],0
2.2.5.1-556.1-a1,556.1-a1,556,556.1,a,1,"1,1;1,0;0,0;1,1;1,0","[""(-2*w+13)"", ""(2)""]",[],[],0
2.2.5.1-556.2-a1,556.2-a1,556,556.2,a,1,"0,1;-1,-1;0,1;0,0;0,0","[""(2*w+11)"", ""(2)""]",[],[],0
2.2.5.1-571.1-a1,571.1-a1,571,571.1,a,1,"0,1;1,0;1,0;0,0;0,0","[""(-2*w+25)""]",[],[],0
2.2.5.1-571.2-a1,571.2-a1,571,571.2,a,1,"1,1;1,-1;1,0;0,-1;0,0","[""(2*w+23)""]",[],[],0
2.2.5.1-576.1-a1,576.1-a1,576,576.1,a,1,"0,0;1,-1;0,0;7,6;7,7","[""(2)"", ""(3)""]",[],[],0
2.2.5.1-576.1-a2,576.1-a2,576,576.1,a,2,"0,0;1,-1;0,0;-33,-34;63,95","[""(2)"", ""(3)""]",[],[],0
2.2.5.1-576.1-b1,576.1-b1,576,576.1,b,1,"0,0;1,0;0,0;0,1;0,-1","[""(2)"", ""(3)""]",[],[],0
2.2.5.1-576.1-b2,576.1-b2,576,576.1,b,2,"0,0;1,0;0,0;-260,121;1668,-941","[""(2)"", ""(3)""]",[],[],0
2.2.5.1-576.1-b3,576.1-b3,576,576.1,b,3,"0,0;1,0;0,0;-20,1;12,-29","[""(2)"", ""(3)""]",[],[],0
2.2.5.1-576.1-b4,576.1-b4,576,576.1,b,4,"0,0;-1,-1;0,0;-144,64;188,-160","[""(2)"", ""(3)""]",[],[],0
2.2.5.1-576.1-c1,576.1-c1,576,576.1,c,1,"0,0;1,0;0,0;1,-1;-1,1","[""(2)"", ""(3)""]",[],[],0
2.2.5.1-576.1-c2,576.1-c2,576,576.1,c,2,"0,0;1,1;0,0;-81,-62;-53,97","[""(2)"", ""(3)""]",[],[],0
2.2.5.1-576.1-c3,576.1-c3,576,576.1,c,3,"0,0;1,0;0,0;-19,-1;-17,29","[""(2)"", ""(3)""]",[],[],0
2.2.5.1-576.1-c4,576.1-c4,576,576.1,c,4,"0,0;1,0;0,0;-139,-121;727,941","[""(2)"", ""(3)""]",[],[],0
2.2.5.1-576.1-d1,576.1-d1,576,576.1,d,1,"0,0;1,-1;0,0;0,-4;0,-4","[""(2)"", ""(3)""]",[],[],0
2.2.5.1-576.1-d2,576.1-d2,576,576.1,d,2,"0,0;0,1;0,0;-72,35;217,-155","[""(2)"", ""(3)""]",[],[],0
2.2.5.1-576.1-e1,576.1-e1,576,576.1,e,1,"0,0;-1,0;0,0;16,0;-180,0","[""(2)"", ""(3)""]",[],"[""24.a6"", ""600.h6""]",0
2.2.5.1-576.1-e2,576.1-e2,576,576.1,e,2,"0,0;-1,0;0,0;1,0;0,0","[""(2)"", ""(3)""]",[],"[""24.a5"", ""600.h5""]",0
2.2.5.1-576.1-e3,576.1-e3,576,576.1,e,3,"0,0;-1,0;0,0;-4,0;4,0","[""(2)"", ""(3)""]",[],"[""600.h4"", ""24.a4""]",0
2.2.5.1-576.1-e4,576.1-e4,576,576.1,e,4,"0,0;-1,0;0,0;-24,0;-36,0","[""(2)"", ""(3)""]",[],"[""600.h3"", ""24.a3""]",0
2.2.5.1-576.1-e5,576.1-e5,576,576.1,e,5,"0,0;-1,0;0,0;-64,0;220,0","[""(2)"", ""(3)""]",[],"[""24.a2"", ""600.h2""]",0
2.2.5.1-576.1-e6,576.1-e6,576,576.1,e,6,"0,0;-1,0;0,0;-384,0;-2772,0","[""(2)"", ""(3)""]",[],"[""24.a1"", ""600.h1""]",0
2.2.5.1-576.1-f1,576.1-f1,576,576.1,f,1,"0,0;0,1;0,0;-4,4;-4,4","[""(2)"", ""(3)""]",[],[],0
2.2.5.1-576.1-f2,576.1-f2,576,576.1,f,2,"0,0;1,-1;0,0;-37,-35;62,155","[""(2)"", ""(3)""]",[],[],0
2.2.5.1-580.1-a1,580.1-a1,580,580.1,a,1,"1,1;0,0;0,0;5,-7;-9,8","[""(-2*w+1)"", ""(w-6)"", ""(2)""]",[],[],0
2.2.5.1-580.1-a2,580.1-a2,580,580.1,a,2,"1,0;1,-1;0,1;43,136;-18,187","[""(-2*w+1)"", ""(w-6)"", ""(2)""]",[],[],0
2.2.5.1-580.1-b1,580.1-b1,580,580.1,b,1,"1,0;-1,0;1,1;-1,10;-10,-7","[""(-2*w+1)"", ""(w-6)"", ""(2)""]",[],[],0
2.2.5.1-580.1-c1,580.1-c1,580,580.1,c,1,"0,1;0,-1;1,1;-40,5;-103,28","[""(-2*w+1)"", ""(w-6)"", ""(2)""]",[],[],0
2.2.5.1-580.1-c2,580.1-c2,580,580.1,c,2,"0,1;0,-1;1,1;0,0;-1,-1","[""(-2*w+1)"", ""(w-6)"", ""(2)""]",[],[],0
2.2.5.1-580.2-a1,580.2-a1,580,580.2,a,1,"1,0;0,1;1,1;179,-137;169,-188","[""(-2*w+1)"", ""(w+5)"", ""(2)""]",[],[],0
